player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0034928,S.Sims,Steven Sims,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lomie0vpvgt7kxel3rdr",WAS,2020,13,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,17,0,0,0,32,13,1,-1.15200699295383,0,0.53125,0.136363636363636,0.121212121212121,0.289393939393939,0,1.7,5.7
00-0034928,S.Sims,Steven Sims,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lomie0vpvgt7kxel3rdr",WAS,2020,14,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,5,0,0,0,5,4,0,-3.0627200731542,0,1,0.103448275862069,0.0264550264550265,0.173690932311622,0,0.5,1.5
00-0034928,S.Sims,Steven Sims,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lomie0vpvgt7kxel3rdr",WAS,2020,15,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,11,0,0,0,11,6,1,0.730924414820038,0,1,0.0377358490566038,0.0331325301204819,0.079796544669243,0,1.1,2.1
00-0034928,S.Sims,Steven Sims,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lomie0vpvgt7kxel3rdr",WAS,2020,16,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,52,0,0,0,77,16,2,2.98854265076807,0,0.675324675324675,0.127659574468085,0.157142857142857,0.301489361702128,0,5.2,9.2
00-0034928,S.Sims,Steven Sims,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lomie0vpvgt7kxel3rdr",WAS,2020,17,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,18,0,0,0,1,1.21876719570719,0,1,1,6,0,0,0,5,1,0,0.299197142623598,0,1.2,0.0344827586206897,0.0649350649350649,0.0971786833855799,0,2.4,3.4
00-0034928,S.Sims,Steven Sims,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lomie0vpvgt7kxel3rdr",WAS,2020,18,POST,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,0,-0.119135142304003,0,3,4,33,1,0,0,37,1,2,4.44317284127465,0,0.891891891891892,0.0975609756097561,0.0956072351421188,0.213266528014117,0,9.7,12.7
00-0034955,B.Rypien,Brett Rypien,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dk9b6nlydrbexyyoknoi",DEN,2020,3,REG,TB,8,9,53,0,1,1,0,1,0,44,22,2,-2.88966157723917,0,1.20454545454545,0.11957276868436,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.12,0.12
00-0034955,B.Rypien,Brett Rypien,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dk9b6nlydrbexyyoknoi",DEN,2020,4,REG,NYJ,19,31,242,2,3,0,0,0,0,302,60,10,1.20406871625157,0,0.801324503311258,0.184242084586388,5,-5,0,0,0,0,-4.39208767510718,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.18,11.18
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,2,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,7,0,0,0,7,0,1,1.72631016164087,0,1,0.0232558139534884,0.0202898550724638,0.0490866194809572,0,0.7,1.7
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,7,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.52255746931769,0,4,6,60,0,0,0,128,4,4,-3.10479704948375,0,0.46875,0.272727272727273,0.680851063829787,0.88568665377176,0,6.2,10.2
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,8,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,10,58,0,0,0,81,10,4,2.7337425374426,1,0.716049382716049,0.434782608695652,0.6,1.07217391304348,0,7.8,13.8
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,9,REG,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,14,169,0,0,0,185,34,8,11.0965908274021,0,0.913513513513514,0.411764705882353,0.658362989323844,1.07850115135022,0,16.9,28.9
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,10,REG,BAL,1,1,24,1,0,0,0,0,0,24,0,1,3.51887830090709,0,1,,0,0,0,0,0,0,,0,5,7,59,0,0,0,51,15,4,2.94307692185024,0,1.15686274509804,0.411764705882353,0.495145631067961,0.964249000571102,0,10.86,15.86
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,11,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,38,0,0,0,12,26,2,2.98007061473847,0,3.16666666666667,0.0789473684210526,0.0502092050209205,0.153567496146223,0,3.8,6.8
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,12,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,6,52,0,0,0,45,24,2,3.45807333226549,0,1.15555555555556,0.352941176470588,0.428571428571429,0.829411764705882,0,5.2,10.2
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,13,REG,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,6,15,0,0,0,61,3,1,-1.76960192108527,0,0.245901639344262,0.285714285714286,0.374233128834356,0.690534618755478,0,1.5,3.5
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,14,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,47,0,0,0,31,16,1,-1.46985721500019,0,1.51612903225806,0.217391304347826,0.21830985915493,0.47890385793019,0,4.7,8.7
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,15,REG,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,10,111,0,1,1,120,42,4,-0.569423189785025,0,0.925,0.4,0.538116591928251,0.976681614349776,0,9.1,16.1
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,16,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,45,0,0,0,52,21,1,0.610852706145146,0,0.865384615384615,0.333333333333333,0.317073170731707,0.721951219512195,0,4.5,8.5
00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhfd2xsufgep72sfkacg",NE,2020,17,REG,NYJ,1,1,19,1,0,0,0,0,0,13,6,1,2.1124640480266,0,1.46153846153846,,1,7,0,0,0,0,0.761961452197284,0,6,7,68,0,0,0,53,21,5,5.93163743597688,0,1.28301886792453,0.233333333333333,0.271794871794872,0.54025641025641,0,12.26,18.26
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,1,REG,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,11,0,0,0,11,0,1,2.14103383664042,0,1,0.04,0.0411985018726592,0.0888389513108614,0,1.1,2.1
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,2,REG,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,4,3,0,0,0,22,1,0,-1.10361038846895,0,0.136363636363636,0.173913043478261,0.0833333333333333,0.319202898550725,0,0.3,1.3
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,4,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,20,0,0,-0.492318425327539,0,0,0.0476190476190476,0.0716845878136201,0.121607782898105,0,0,0
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,5,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,64,0,0,0,53,11,2,5.96581807598705,0,1.20754716981132,0.131578947368421,0.199248120300752,0.336842105263158,0,6.4,10.4
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,6,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,55,0,0,0,31,25,3,4.10479353461415,1,1.7741935483871,0.142857142857143,0.0933734939759036,0.279647160068847,0,7.5,11.5
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,8,REG,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,16,0,0,0,7,9,1,1.4015347197419,0,2.28571428571429,0.0714285714285714,0.28,0.303142857142857,0,1.6,2.6
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,9,REG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,10,2,0,0,17,2,2,1.52768077363726,0,0.588235294117647,0.2,0.0783410138248848,0.354838709677419,0,13,15
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,11,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,23,0,0,0,11,12,1,2.60490179841872,0,2.09090909090909,0.0714285714285714,0.0421455938697318,0.136644772851669,0,2.3,4.3
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,14,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,63,1,0,0,43,20,3,5.45676236564759,0,1.46511627906977,0.114285714285714,0.183760683760684,0.30006105006105,0,12.3,16.3
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,15,REG,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,37,0,0,0,22,21,2,1.32968706504138,0,1.68181818181818,0.133333333333333,0.1375,0.29625,0,3.7,6.7
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,16,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,9,53,2,0,0,63,18,6,5.112602979847,0,0.841269841269841,0.236842105263158,0.329842931937173,0.586153210250758,0,17.3,23.3
00-0034970,I.Smith,Irv Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp",MIN,2020,17,REG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,30,0,0,0,46,7,1,-0.259004494699184,0,0.652173913043478,0.0789473684210526,0.176923076923077,0.242267206477733,0,3,5
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,1,REG,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,50,0,0,0,3,1.07736674020998,0,4,4,30,0,0,0,12,18,2,1.53921740438091,0,2.5,0.16,0.0449438202247191,0.271460674157303,0,8,12
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,2,REG,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,13,0,0,0,0,-1.83398968027905,0,1,2,3,0,0,0,2,0,0,-0.374233702284982,0,1.5,0.0869565217391304,0.00757575757575758,0.135737812911726,0,1.6,2.6
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,3,REG,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,27,0,0,0,1,-0.821306499186903,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.7,2.7
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,4,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,17,1,0,0,2,-1.98975437891204,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.7,7.7
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,5,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,20,112,0,0,0,7,-2.06425992888398,0,3,3,24,0,0,0,-3,27,1,0.958908399334177,0,-8,0.0789473684210526,-0.0112781954887218,0.110526315789474,0,13.6,16.6
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,6,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,26,0,0,0,1,-3.75002823027899,0,1,2,4,0,0,0,26,3,0,-0.832638315856457,0,0.153846153846154,0.0571428571428571,0.0783132530120482,0.140533562822719,0,3,4
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,8,REG,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,8,0,0,0,0,-0.825253731105477,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.8,0.8
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,9,REG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,69,0,0,0,2,-0.114197789516766,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.9,6.9
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,10,REG,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,4,0,0,0,1,-0.353972791926935,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.4,0.4
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,11,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,6,0,0,0,1,0.885866508586332,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.6,0.6
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,12,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,6,0,0,0,0,-0.465723122353666,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.6,0.6
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,15,REG,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-0.546189062064514,0,1,1,14,0,0,0,3,11,0,0.530971725005657,0,4.66666666666667,0.0333333333333333,0.01875,0.063125,0,1.5,2.5
00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2020,17,REG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,21,95,1,0,0,6,3.55687074933667,0,3,3,50,1,0,0,1,49,2,6.27316499536391,0,50,0.0789473684210526,0.00384615384615385,0.121113360323887,0,26.5,29.5
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v9xufmbbfauthnlpxcrc",BAL,2020,10,REG,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,3,0,0,0,-2,5,0,-0.424092067463789,0,-1.5,0.0294117647058824,-0.00772200772200772,0.0387122416534181,0,0.3,1.3
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v9xufmbbfauthnlpxcrc",BAL,2020,12,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,35,0,0,0,1,-2.38005754651385,0,2,2,5,0,0,0,-7,12,0,-1.41186797921546,0,-0.714285714285714,0.111111111111111,-0.0514705882352941,0.130637254901961,0,4,6
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v9xufmbbfauthnlpxcrc",BAL,2020,13,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,4,0,0,0,0,4,0,-0.753923132258933,0,0,0.0588235294117647,0,0.0882352941176471,0,0.4,1.4
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v9xufmbbfauthnlpxcrc",BAL,2020,14,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,0,-0.50780213274993,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.4,0.4
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v9xufmbbfauthnlpxcrc",BAL,2020,15,REG,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,8,0,0,0,2,6,0,-0.426183844509069,0,4,0.0384615384615385,0.0078740157480315,0.0632041187159297,0,0.8,1.8
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v9xufmbbfauthnlpxcrc",BAL,2020,17,REG,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,21,0,0,0,1,1.74165922508109,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.1,2.1
00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v9xufmbbfauthnlpxcrc",BAL,2020,19,POST,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,-1,0,0,-0.490570352703799,0,0,0.0285714285714286,-0.00347222222222222,0.0404265873015873,0,0,0
00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvxobozy7tbpgnxahes9",LV,2020,2,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,31,0,0,0,20,11,1,1.76284921186743,0,1.55,0.0294117647058824,0.0836820083682008,0.102695052916564,0,3.1,4.1
00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvxobozy7tbpgnxahes9",LV,2020,3,REG,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,25,1,0,0,21,4,2,3.56817053223494,0,1.19047619047619,0.0625,0.0850202429149798,0.153264170040486,0,8.5,10.5
00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvxobozy7tbpgnxahes9",LV,2020,4,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,8,0,0,0,4,4,0,0.518880190211348,0,2,0.0232558139534884,0.0149812734082397,0.0453706123160004,0,0.8,1.8
00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvxobozy7tbpgnxahes9",LV,2020,8,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,15,0,0,-0.487049447314348,0,0,0.0454545454545455,0.107142857142857,0.143181818181818,0,0,0
00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvxobozy7tbpgnxahes9",LV,2020,14,REG,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,47,1,0,0,27,25,1,2.31162129552104,0,1.74074074074074,0.0444444444444444,0.0849056603773585,0.126100628930818,0,10.7,11.7
00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvxobozy7tbpgnxahes9",LV,2020,15,REG,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,22,0,0,0,22,0,1,1.88445787667297,0,1,0.0333333333333333,0.0721311475409836,0.100491803278689,0,2.2,3.2
00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvxobozy7tbpgnxahes9",LV,2020,17,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,7,0,0,0,0,7,0,0.616379383718595,0,0,0.0285714285714286,0,0.0428571428571429,0,0.7,1.7
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coqn2jxhmjhaut34aqiv",LV,2020,1,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,21,0,0,0,6,15,2,2.3558642155258,0,3.5,0.0714285714285714,0.0372670807453416,0.133229813664596,0,2.1,4.1
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coqn2jxhmjhaut34aqiv",LV,2020,2,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,37,0,0,0,25,12,2,2.99259814736433,0,1.48,0.0882352941176471,0.104602510460251,0.205574698498646,0,3.7,6.7
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coqn2jxhmjhaut34aqiv",LV,2020,3,REG,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,9,84,1,0,0,112,41,4,4.87127739464667,0,0.75,0.28125,0.453441295546559,0.739283906882591,0,14.4,20.4
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coqn2jxhmjhaut34aqiv",LV,2020,4,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,8,57,0,0,0,62,18,3,1.23153065750375,0,0.919354838709677,0.186046511627907,0.232209737827715,0.441616583921261,0,5.7,10.7
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coqn2jxhmjhaut34aqiv",LV,2020,5,REG,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,42,0,0,0,25,17,1,2.94499011500739,0,1.68,0.0645161290322581,0.0922509225092251,0.161349839304845,0,4.2,5.2
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coqn2jxhmjhaut34aqiv",LV,2020,7,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,42,0,0,0,33,36,2,0.245739781996235,0,1.27272727272727,0.166666666666667,0.104761904761905,0.323333333333333,0,4.2,8.2
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coqn2jxhmjhaut34aqiv",LV,2020,8,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,26,1,0,0,16,10,2,5.29222357860999,0,1.625,0.181818181818182,0.114285714285714,0.352727272727273,0,8.6,12.6
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coqn2jxhmjhaut34aqiv",LV,2020,9,REG,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,60,0,0,0,56,10,1,3.21933564677602,0,1.07142857142857,0.130434782608696,0.199288256227758,0.335153953272474,0,6,8
00-0034983,H.Renfrow,Hunter Renfrow,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/coqn2jxhmjhaut34aqiv",LV,2020,10,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,30,0,0,0,7,23,1,2.73101791075896,0,4.28571428571429,0.0909090909090909,0.0328638497652582,0.159368331199317,0,3,5
